_col0,primary_category,basic_category,primary,hierarchy,alternates
7030,trophy_shop,specialty_store,trophy_store,"[""shopping"",""specialty_store"",""trophy_store""]",
14858,truck_dealer,truck_dealer,truck_dealer,"[""shopping"",""vehicle_dealer"",""truck_dealer""]",
10359,truck_dealer_for_businesses,truck_dealer,truck_dealer,"[""shopping"",""vehicle_dealer"",""truck_dealer""]",
7168,truck_gas_station,gas_station,truck_gas_station,"[""travel_and_transportation"",""automotive_and_ground_transport"",""fueling_station"",""gas_station"",""truck_gas_station""]",
49583,truck_rentals,truck_rental_service,truck_rental_service,"[""services_and_business"",""real_estate"",""real_estate_service"",""rental_service"",""vehicle_rental_service"",""truck_rental_service""]",
18315,truck_repair,vehicle_service,truck_repair,"[""travel_and_transportation"",""automotive_and_ground_transport"",""automotive"",""automotive_services_and_repair"",""truck_repair""]",
119,truck_repair_and_services_for_businesses,vehicle_service,truck_repair,"[""travel_and_transportation"",""automotive_and_ground_transport"",""automotive"",""automotive_services_and_repair"",""truck_repair""]",
469,truck_stop,rest_stop,truck_stop,"[""travel_and_transportation"",""road_structures_and_service"",""truck_stop""]",
382,trucks_and_industrial_vehicles,b2b_supplier_distributor,truck_and_industrial_vehicle_services,"[""services_and_business"",""business_to_business"",""business_storage_and_transportation"",""truck_and_industrial_vehicle_services""]",
75626,trusts,financial_service,trusts,"[""services_and_business"",""financial_service"",""trusts""]",
13,tubing_provider,sport_fitness_facility,tubing_provider,"[""sports_and_recreation"",""sports_and_recreation_venue"",""tubing_provider""]",
41,tui_na,alternative_medicine,tui_na,"[""health_care"",""traditional_chinese_medicine"",""tui_na""]",
36996,turkish_restaurant,restaurant,turkish_restaurant,"[""food_and_drink"",""restaurant"",""middle_eastern_restaurant"",""turkish_restaurant""]",
51,turnery,b2b_supplier_distributor,turnery,"[""services_and_business"",""business_to_business"",""business_manufacturing_and_supply"",""turnery""]",
82936,tutoring_center,tutoring_service,tutoring_center,"[""education"",""tutoring_center""]",
1860,tv_mounting,technical_service,tv_mounting,"[""services_and_business"",""professional_service"",""tv_mounting""]",
99,typing_services,media_service,typing_service,"[""services_and_business"",""professional_service"",""typing_service""]",
953,ukrainian_restaurant,restaurant,ukrainian_restaurant,"[""food_and_drink"",""restaurant"",""european_restaurant"",""eastern_european_restaurant"",""ukrainian_restaurant""]",
49,ultrasound_imaging_center,diagnostic_service,ultrasound_imaging_center,"[""health_care"",""ultrasound_imaging_center""]",
100,undersea_hyperbaric_medicine,healthcare_location,undersea_hyperbaric_medicine,"[""health_care"",""doctor"",""undersea_hyperbaric_medicine""]",
120,unemployment_office,government_office,unemployment_office,"[""community_and_government"",""unemployment_office""]",
15208,uniform_store,clothing_store,uniform_store,"[""shopping"",""fashion_and_apparel_store"",""clothing_store"",""uniform_store""]",
1124,university_housing,housing,university_housing,"[""services_and_business"",""real_estate"",""university_housing""]",
6185,urban_farm,farm,urban_farm,"[""services_and_business"",""agricultural_service"",""farm"",""urban_farm""]",
4997,urgent_care_clinic,clinic_or_treatment_center,urgent_care_clinic,"[""health_care"",""urgent_care_clinic""]",
14225,urologist,healthcare_location,urologist,"[""health_care"",""doctor"",""urologist""]",
101,uruguayan_restaurant,restaurant,uruguayan_restaurant,"[""food_and_drink"",""restaurant"",""latin_american_restaurant"",""south_american_restaurant"",""uruguayan_restaurant""]",
968,used_bookstore,bookstore,used_bookstore,"[""shopping"",""specialty_store"",""books_mags_music_video_store"",""bookstore"",""used_bookstore""]",
78398,used_car_dealer,car_dealer,used_car_dealer,"[""shopping"",""vehicle_dealer"",""car_dealer"",""used_car_dealer""]",
16664,used_vintage_and_consignment,second_hand_shop,second_hand_clothing_store,"[""shopping"",""second_hand_store"",""second_hand_clothing_store""]",
655,utility_service,public_utility_service,public_utility_provider,"[""community_and_government"",""public_utility_provider""]",
172,uzbek_restaurant,restaurant,uzbek_restaurant,"[""food_and_drink"",""restaurant"",""asian_restaurant"",""central_asian_restaurant"",""uzbek_restaurant""]",
2392,vacation_rental_agents,property_management_service,vacation_rental_agent,"[""travel_and_transportation"",""travel"",""vacation_rental_agent""]",
357,valet_service,event_or_party_service,valet_service,"[""services_and_business"",""professional_service"",""event_planning"",""valet_service""]",
282,vascular_medicine,internal_medicine,vascular_medicine,"[""health_care"",""doctor"",""vascular_medicine""]",
4663,vegan_restaurant,restaurant,vegan_restaurant,"[""food_and_drink"",""restaurant"",""special_diet_restaurant"",""vegan_restaurant""]",
25030,vegetarian_restaurant,restaurant,vegetarian_restaurant,"[""food_and_drink"",""restaurant"",""special_diet_restaurant"",""vegetarian_restaurant""]",
3038,vehicle_shipping,shipping_delivery_service,vehicle_shipping,"[""travel_and_transportation"",""automotive_and_ground_transport"",""automotive"",""automotive_services_and_repair"",""vehicle_shipping""]",
377,vehicle_wrap,vehicle_service,vehicle_wrap,"[""travel_and_transportation"",""automotive_and_ground_transport"",""automotive"",""automotive_services_and_repair"",""vehicle_wrap""]",
10418,vending_machine_supplier,b2b_supplier_distributor,vending_machine_supplier,"[""services_and_business"",""business_to_business"",""supplier_distributor"",""vending_machine_supplier""]",
1272,venezuelan_restaurant,restaurant,venezuelan_restaurant,"[""food_and_drink"",""restaurant"",""latin_american_restaurant"",""south_american_restaurant"",""venezuelan_restaurant""]",
26371,venue_and_event_space,event_space,event_venue,"[""arts_and_entertainment"",""event_venue""]",
2,vermouth_bar,bar,vermouth_bar,"[""food_and_drink"",""bar"",""vermouth_bar""]",
871,veterans_organization,social_club,veterans_organization,"[""arts_and_entertainment"",""social_club"",""veterans_organization""]",
203106,veterinarian,veterinarian,veterinarian,"[""lifestyle_services"",""pets"",""veterinary_care"",""veterinarian""]",
8949,video_and_video_game_rentals,specialty_store,video_and_video_game_rental,"[""shopping"",""specialty_store"",""books_mags_music_video_store"",""video_and_video_game_rental""]",
3199,video_film_production,media_service,video_film_production,"[""services_and_business"",""professional_service"",""video_film_production""]",
8,video_game_critic,media_service,video_game_critic,"[""services_and_business"",""media_and_news"",""media_critic"",""video_game_critic""]",
30635,video_game_store,electronics_store,video_game_store,"[""shopping"",""specialty_store"",""books_mags_music_video_store"",""video_game_store""]",
2053,videographer,event_or_party_service,videographer,"[""services_and_business"",""professional_service"",""event_planning"",""videographer""]",
36420,vietnamese_restaurant,restaurant,vietnamese_restaurant,"[""food_and_drink"",""restaurant"",""asian_restaurant"",""southeast_asian_restaurant"",""vietnamese_restaurant""]",
2007,vinyl_record_store,music_store,vinyl_record_store,"[""shopping"",""specialty_store"",""books_mags_music_video_store"",""vinyl_record_store""]",
23,virtual_reality_center,entertainment_location,virtual_reality_center,"[""arts_and_entertainment"",""science_attraction"",""virtual_reality_center""]",
140,visa_agent,passport_visa_service,visa_agent,"[""travel_and_transportation"",""travel"",""passport_and_visa_service"",""visa_agent""]",
1992,visitor_center,visitor_information_center,visitor_center,"[""travel_and_transportation"",""travel"",""visitor_center""]",
46470,vitamins_and_supplements,specialty_store,vitamin_and_supplement_store,"[""shopping"",""food_and_beverage_store"",""vitamin_and_supplement_store""]",
138,vocal_coach,media_service,vocal_coach,"[""services_and_business"",""professional_service"",""musical_instrument_service"",""vocal_coach""]",
34527,vocational_and_technical_school,vocational_technical_school,vocational_and_technical_school,"[""education"",""specialty_school"",""vocational_and_technical_school""]",
32,volleyball_club,sport_recreation_club,volleyball_club,"[""sports_and_recreation"",""sports_club_and_league"",""volleyball_club""]",
2105,volleyball_court,sport_court,volleyball_court,"[""sports_and_recreation"",""sports_and_recreation_venue"",""volleyball_court""]",
405,volunteer_association,social_or_community_service,volunteer_association,"[""community_and_government"",""organization"",""social_service_organization"",""volunteer_association""]",
282,waffle_restaurant,restaurant,waffle_restaurant,"[""food_and_drink"",""restaurant"",""breakfast_and_brunch_restaurant"",""waffle_restaurant""]",
13,waldorf_school,place_of_learning,waldorf_school,"[""education"",""school"",""waldorf_school""]",
11234,walk_in_clinic,clinic_or_treatment_center,walk_in_clinic,"[""health_care"",""medical_center"",""walk_in_clinic""]",
75,walking_tours,tour_operator,walking_tour,"[""travel_and_transportation"",""travel"",""tour"",""walking_tour""]",
36,wallpaper_installers,home_service,wallpaper_installer,"[""services_and_business"",""home_service"",""wallpaper_installer""]",
225,wallpaper_store,specialty_store,wallpaper_store,"[""shopping"",""specialty_store"",""home_and_garden_store"",""wallpaper_store""]",
56,warehouse_rental_services_and_yards,warehouse,warehouse_rental_service_yard,"[""services_and_business"",""business_to_business"",""business_storage_and_transportation"",""b2b_storage"",""warehouse_rental_service_yard""]",
11539,warehouses,warehouse,warehouse,"[""services_and_business"",""business_to_business"",""business_storage_and_transportation"",""b2b_storage"",""warehouse""]",
96,washer_and_dryer_repair_service,applicance_repair_service,washer_and_dryer_repair_service,"[""services_and_business"",""home_service"",""washer_and_dryer_repair_service""]",
123,watch_repair_service,personal_service,watch_repair_service,"[""services_and_business"",""professional_service"",""watch_repair_service""]",
3977,watch_store,jewelry_store,watch_store,"[""shopping"",""fashion_and_apparel_store"",""jewelry_store"",""watch_store""]",
58,water_delivery,home_service,water_delivery,"[""services_and_business"",""professional_service"",""water_delivery""]",
1353,water_heater_installation_repair,applicance_repair_service,water_heater_installation_repair,"[""services_and_business"",""home_service"",""water_heater_installation_repair""]",
13956,water_park,park,water_park,"[""sports_and_recreation"",""park"",""water_park""]",
1149,water_purification_services,home_service,water_purification_service,"[""services_and_business"",""home_service"",""water_purification_service""]",
464,water_softening_equipment_supplier,b2b_supplier_distributor,water_softening_equipment_supplier,"[""services_and_business"",""business_to_business"",""supplier_distributor"",""water_softening_equipment_supplier""]",
47,water_store,food_or_beverage_store,water_store,"[""shopping"",""food_and_beverage_store"",""water_store""]",
14473,water_supplier,water_utility_service,water_utility_provider,"[""community_and_government"",""public_utility_provider"",""water_utility_provider""]",
2,water_taxi,water_taxi_service,water_taxi,"[""travel_and_transportation"",""watercraft_and_water_transport"",""water_taxi""]",
25906,water_treatment_equipment_and_services,b2b_service,water_treatment_equipment_and_service,"[""services_and_business"",""business_to_business"",""business_to_business_service"",""environmental_and_ecological_service_for_business"",""water_treatment_equipment_and_service""]",
7670,waterfall,nature_outdoors,waterfall,"[""geographic_entities"",""waterfall""]",
1083,waterproofing,home_service,waterproofing,"[""services_and_business"",""home_service"",""waterproofing""]",
11589,waxing,personal_service,waxing,"[""lifestyle_services"",""beauty_service"",""hair_removal"",""waxing""]",
20,weather_forecast_services,media_service,weather_forecast_service,"[""services_and_business"",""media_and_news"",""media_news_company"",""weather_forecast_service""]",
229,weather_station,media_service,weather_station,"[""community_and_government"",""weather_station""]",
25,weaving_mill,b2b_supplier_distributor,weaving_mill,"[""services_and_business"",""business_to_business"",""business_manufacturing_and_supply"",""mill"",""weaving_mill""]",
81516,web_designer,web_design_service,web_designer,"[""services_and_business"",""professional_service"",""web_designer""]",
1026,web_hosting_service,internet_service_provider,web_hosting_service,"[""services_and_business"",""professional_service"",""internet_service_provider"",""web_hosting_service""]",
